t;Demand;Demand sorted;PV output;PV output sorted;imports;imports sorted
3522;8925,579510649522;7981,179622024978;0,0;1421,7194700655875;2169,6490389787637;2169,6490389787637
3523;8688,912131667681;7981,028700731832;0,0;1420,4853601964317;2144,322754994241;2169,6490389787637
3524;8640,156972306513;7979,777344147903;0,0;1415,0675874096714;1644,3227549942414;2169,6490389787637
3525;8625,701001525602;7979,771660265159;0,0;1412,817282829842;1144,3227549942414;2169,6490389787637
3526;8561,255982617133;7979,599792548739;0,0;1411,2267899113583;644,3227549942414;2169,6490389787637
3527;8253,186294352246;7979,401464199098;0,0;1405,6631994459453;144,32275499424145;2169,6490389787637
3528;7898,030739289112;7978,500052615971;0,0;1399,5888253977491;0,0;2169,6490389787637
3529;7530,9553401684825;7978,404173199634;0,0;1393,1655039900554;0,0;2169,6490389787637
3530;7271,7032261905015;7978,280185393614;0,0;1389,431001803536;0,0;2169,6490389787637
3531;7102,175176524049;7977,4482464086095;0,0;1381,5803109343574;351,6579480813207;2169,6490389787637
3532;7004,358219025838;7977,385258943306;0,0;1379,4957716460613;851,6579480813207;2169,6490389787637
3533;6977,706551798601;7977,087024186812;0,0;1376,6830590810723;1351,6579480813207;2169,6490389787637
3534;7091,986110625833;7976,300002477467;1047,8295258150604;1376,44941899124;1851,6579480813207;2169,6490389787637
3535;7498,223527611002;7976,002160935576;3008,1594167802496;1374,274046134374;2351,6579480813207;2169,6490389787637
3536;7915,3296894319465;7974,984214250543;5148,644062187594;1369,7281085524721;2627,4798971993723;2169,6490389787637
3537;8606,499935616257;7974,984214250543;6873,31077416922;1367,983918649923;2627,4798971993723;2169,6490389787637
3538;8949,450115760275;7973,870152963429;8037,953190277679;1367,853188254035;2627,4798971993723;2169,6490389787637
3539;9114,28103300406;7972,260448165122;8627,873584547919;1365,4152503406312;2627,4798971993723;2169,6490389787637
3540;9136,643966355874;7971,462342963764;8630,454980525168;1363,6640112133218;2627,4798971993723;2169,6490389787637
3541;8998,470791262669;7971,327081318392;7995,2549890196005;1363,5857034787923;2627,4798971993723;2169,6490389787637
3542;9023,276302186086;7971,16551012394;6779,777019920151;1363,325224128748;2627,4798971993723;2169,6490389787637
3543;8972,085080467883;7970,654929430572;5059,607003887955;1362,565589642529;2627,4798971993723;2169,6490389787637
3544;9045,265539070611;7970,387142502326;3005,3322575735006;1360,6971585104932;2627,4798971993723;2169,6490389787637
3545;9090,310329175925;7970,080943097929;1152,807476090859;1359,8185505297374;2627,4798971993723;2169,6490389787637
3546;8982,809566255686;7970,016655584011;0,0;1358,2078027185505;2169,6490389787637;2169,6490389787637
3547;8714,78056654214;7968,796399326982;0,0;1356,947564695794;2123,2474293402956;2169,6490389787637
3548;8687,968316707595;7968,68841740045;0,0;1356,614195637294;1623,2474293402959;2169,6490389787637
3549;8680,12924476243;7968,44645153529;0,0;1354,918674487741;1123,2474293402959;2169,6490389787637
3550;8613,784643245075;7968,254261541199;0,0;1350,7024430354384;623,2474293402959;2169,6490389787637
3551;8323,811667251026;7967,681353477901;0,0;1348,8429482713009;123,24742934029587;2169,6490389787637
3552;7988,7419215418095;7965,891255937072;0,0;1348,438426236257;0,0;2169,6490389787637
3553;7612,203905337943;7965,887817992773;0,0;1347,630700392203;0,0;2169,6490389787637
3554;7345,1986837539735;7965,654995789604;0,0;1342,7709507999593;0,0;2169,6490389787637
3555;7169,607788575265;7964,7561065714135;0,0;1342,704406709952;400,0674646483935;2169,6490389787637
3556;7061,18762389549;7964,529445566533;0,0;1342,587577825442;900,0674646483935;2169,6490389787637
3557;7009,756902271054;7964,3813954243;0,0;1341,6584539268663;1400,0674646483935;2169,6490389787637
3558;7095,140046042957;7964,135495151507;1095,4902874193942;1339,2447109661482;1900,0674646483935;2169,6490389787637
3559;7468,776654134771;7964,082395597476;3070,0831941058723;1337,3692981988563;2400,0674646483935;2169,6490389787637
3560;7894,168628526242;7963,785122852094;5207,610427169819;1331,995751923866;2627,4798971993723;2169,6490389787637
3561;8549,819720535788;7963,3143198448015;6812,604142675535;1331,6279217797592;2627,4798971993723;2169,6490389787637
3562;8906,484977767665;7963,019686867154;7973,954793308022;1331,5858201615247;2627,4798971993723;2169,6490389787637
3563;9076,757148486087;7962,449086933943;8581,954911941735;1331,0653307027492;2627,4798971993723;2169,6490389787637
3564;9059,094708682322;7961,83212840841;8564,538384038184;1331,0048010812989;2627,4798971993723;2169,6490389787637
3565;8923,40963549863;7961,016063589678;7934,377451850806;1329,205039505539;2627,4798971993723;2169,6490389787637
3566;9032,379068654272;7960,830115380994;6725,5246680736045;1326,3906900704217;2627,4798971993723;2169,6490389787637
3567;9103,55346081476;7960,373450414824;5004,283461765543;1325,4150264886819;2627,4798971993723;2169,6490389787637
3568;9122,842888438288;7960,367226906336;2963,088989362005;1324,8913873546703;2627,4798971993723;2169,6490389787637
3569;9106,821597489949;7960,110394848789;1133,5997488052908;1324,7606150122099;2627,4798971993723;2169,6490389787637
3570;8931,234670403535;7959,27468717901;0,0;1323,8804905814154;2169,6490389787637;2169,6490389787637
3571;8685,068343866671;7958,979064786542;0,0;1323,7926489349697;2169,6490389787637;2169,6490389787637
3572;8626,948607714643;7958,291805252952;0,0;1323,7083242109502;1734,569773078826;2169,6490389787637
3573;8581,174196188067;7958,291457899269;0,0;1323,5058597598872;1234,569773078826;2169,6490389787637
3574;8499,02660797007;7958,269842561716;0,0;1322,5806473132059;734,5697730788261;2169,6490389787637
3575;8182,218592459955;7958,116414140252;0,0;1322,1539332586035;234,56977307882607;2169,6490389787637
3576;7844,463835609701;7957,896216917253;0,0;1321,1354023657977;0,0;2169,6490389787637
3577;7486,020785974616;7957,476511103679;0,0;1315,7565996370101;0,0;2169,6490389787637
3578;7197,50739880789;7957,4747155425375;0,0;1313,8523847420413;0,0;2169,6490389787637
3579;7007,950360011512;7957,270069737521;0,0;1312,3440164477438;257,25297287228204;2169,6490389787637
3580;6819,211815217234;7957,243522036916;0,0;1311,474253930078;757,252972872282;2169,6490389787637
3581;6761,843459144083;7956,797646714765;0,0;1310,8682724203827;1257,252972872282;2169,6490389787637
3582;6866,289830765129;7956,529415294181;1054,732492093681;1308,3912645537996;1757,252972872282;2169,6490389787637
3583;7262,691219100071;7956,009083761946;2982,4752493256688;1307,6266951807909;2257,252972872282;2169,6490389787637
3584;7706,404686419133;7955,873407401793;5070,477036235363;1307,0055143967782;2627,4798971993723;2169,6490389787637
3585;8325,752972189794;7955,665584481487;6712,044015368672;1306,1496667815688;2627,4798971993723;2169,6490389787637
3586;8669,98402633914;7955,45383833138;7575,961976569266;1305,5904299231506;2627,4798971993723;2169,6490389787637
3587;8871,402347045569;7955,096687260751;7522,557977713566;1304,6709930546922;2627,4798971993723;2169,6490389787637
3588;8926,20560989439;7954,296313367584;7515,864619383275;1303,9207373696636;2627,4798971993723;2169,6490389787637
3589;8829,21207938802;7953,699091877732;7188,615485358524;1298,416197758058;2627,4798971993723;2169,6490389787637
3590;8908,890437679425;7953,57312570682;6087,278867858876;1298,1845942203777;2627,4798971993723;2169,6490389787637
3591;8842,65668988273;7952,544101439905;4152,35195977329;1293,4711104844203;2627,4798971993723;2169,6490389787637
3592;8766,148675470838;7951,342307059537;2591,931094268673;1292,8372109747488;2627,4798971993723;2169,6490389787637
3593;8736,120829234655;7951,076425925697;1086,1171639531897;1291,3817696886993;2627,4798971993723;2169,6490389787637
3594;8613,689920025698;7950,350216679865;0,0;1291,1371593733725;2169,6490389787637;2169,6490389787637
3595;8383,541461020646;7950,272261224271;0,0;1290,4033087966225;2169,6490389787637;2169,6490389787637
3596;8366,946681936484;7950,2617773389375;0,0;1290,3411966320273;2077,940657201769;2169,6490389787637
3597;8336,03694554057;7950,169947687207;0,0;1289,728947124428;1577,9406572017692;2169,6490389787637
3598;8257,335053121455;7949,920506897653;0,0;1289,6101538745477;1077,9406572017692;2169,6490389787637
3599;7960,830115380994;7949,765792315344;0,0;1287,082799662309;577,9406572017692;2169,6490389787637
3600;7627,9571393162;7949,6892656269865;0,0;1280,768704694046;77,94065720176923;2169,6490389787637
3601;7257,829130282042;7949,685923306391;0,0;1279,2342354150464;0,0;2169,6490389787637
3602;7021,009300575374;7949,2747116551345;0,0;1268,6186665426105;0,0;2169,6490389787637
3603;6884,502523294222;7948,740580333752;0,0;1267,3860742043194;0,0;2169,6490389787637
3604;6786,5028992482285;7948,006774359607;0,0;1264,9948652007079;0,0;2169,6490389787637
3605;6765,853559000749;7947,94457302568;0,0;1264,8192666428467;481,0247425714517;2169,6490389787637
3606;6861,606325101899;7947,922339870356;524,4339494547313;1255,8836485773384;981,0247425714517;2169,6490389787637
3607;7236,303835427018;7946,841273946103;1415,0675874096714;1255,210436913851;1481,0247425714517;2169,6490389787637
3608;7704,204872982482;7946,494381305624;2534,0582541364174;1249,9469738232367;1981,0247425714517;2169,6490389787637
3609;8343,77198199902;7946,416710433293;3471,2136287451967;1243,3374852863724;2481,0247425714515;2169,6490389787637
3610;8687,39527676529;7946,344004835998;4128,826927442994;1242,3086038994045;2627,4798971993723;2169,6490389787637
3611;8858,848402870213;7946,218837519602;4506,209817080669;1237,1927626774323;2627,4798971993723;2169,6490389787637
3612;8904,74387721365;7946,042372358179;4720,369745725351;1237,1492791744315;2627,4798971993723;2169,6490389787637
3613;8786,56355701595;7945,844757405515;4421,551803290379;1234,3323790901727;2627,4798971993723;2169,6490389787637
3614;8857,177130798334;7945,763986964189;3652,5075342162627;1232,8977401782458;2627,4798971993723;2169,6490389787637
3615;8927,44870121758;7945,45498927531;2721,1974302980784;1224,3386945822972;2293,903528551509;2169,6490389787637
3616;8896,180680656855;7944,74077305568;1594,3225711905513;1221,1730413373998;1793,9035285515092;2169,6490389787637
3617;8835,893832955708;7944,643160102698;647,9379745504926;1214,6072088620879;1293,9035285515092;2169,6490389787637
3618;8654,480868283541;7944,10089734304;0,0;1214,278465696545;793,9035285515092;2169,6490389787637
3619;8409,397796036345;7943,494727749793;0,0;1210,6034175358925;293,9035285515092;2169,6490389787637
3620;8341,906057499615;7943,40718906566;0,0;1210,5144351392455;0,0;2169,6490389787637
3621;8294,344824794673;7942,6641424391555;0,0;1210,2663130326393;0,0;2169,6490389787637
3622;8185,943366447987;7942,475590988711;0,0;1206,248574946687;0,0;2169,6490389787637
3623;7871,5742265235385;7941,866259451503;0,0;1204,885797379252;0,0;2169,6490389787637
3624;7625,615469121889;7941,655413771847;0,0;1199,2537584607314;0,0;2169,6490389787637
3625;7290,749484729909;7940,963927196998;0,0;1193,8435078002847;0,0;2169,6490389787637
3626;7043,008425114289;7940,84020832885;0,0;1193,1070892002056;0,0;2169,6490389787637
3627;6862,57892005203;7939,532198409799;0,0;1192,769672853373;0,0;2169,6490389787637
3628;6735,385527180592;7938,492948380652;0,0;1182,3285943244305;0,0;2169,6490389787637
3629;6694,777017960598;7938,361579991388;0,0;1180,5751888326981;447,2254707112827;2169,6490389787637
3630;6741,756467141823;7937,629686819294;656,8055703218045;1180,4814911698313;947,2254707112827;2169,6490389787637
3631;6882,121395197039;7937,506656356186;1851,2407093371346;1177,7761063725548;1447,2254707112827;2169,6490389787637
3632;7091,972872834535;7937,489289961473;3141,102033416342;1177,6709827163688;1947,2254707112827;2169,6490389787637
3633;7567,6617934580945;7936,959468228772;4596,707376084195;1176,2112150416417;2447,2254707112825;2169,6490389787637
3634;7894,604920336874;7936,639933695954;5481,379347775361;1174,5549693273686;2627,4798971993723;2169,6490389787637
3635;8123,960680979922;7936,531870607765;6068,068668917211;1174,429350337271;2627,4798971993723;2169,6490389787637
3636;8149,0002883437555;7936,39756110703;6416,813436105419;1171,9343147502798;2627,4798971993723;2169,6490389787637
3637;8038,37614998761;7936,296559446564;5853,746464545219;1168,7366243420827;2627,4798971993723;2169,6490389787637
3638;7970,016655584011;7936,107395589412;4814,981910670934;1168,4693433807408;2627,4798971993723;2169,6490389787637
3639;7950,2617773389375;7935,773926165525;3768,2288026591127;1166,2902881328891;2627,4798971993723;2169,6490389787637
3640;7876,824419475947;7935,740756433094;2485,493864098847;1165,1924924273485;2627,4798971993723;2169,6490389787637
3641;7748,682503204738;7935,283852106925;1006,4417964721724;1164,1040568970227;2288,646366894157;2169,6490389787637
3642;7647,0583347641705;7935,263050825955;0,0;1163,9722368131418;1788,646366894157;2169,6490389787637
3643;7643,240160013019;7935,260006780923;0,0;1163,2772801075498;1288,646366894157;2169,6490389787637
3644;7750,647252334391;7934,595367794338;0,0;1163,0162266751008;788,6463668941569;2169,6490389787637
3645;7777,347239530047;7934,078073423072;0,0;1161,8840591792014;288,6463668941569;2169,6490389787637
3646;7767,7202583814915;7933,730906913748;0,0;1159,8823571733167;0,0;2169,6490389787637
3647;7571,411911959985;7933,414567203787;0,0;1158,1688956314497;0,0;2169,6490389787637
3648;7370,779010411114;7933,197803342206;0,0;1157,0908632528015;0,0;2169,6490389787637
3649;7082,159706562445;7932,901116373402;0,0;1157,0493976368966;0,0;2169,6490389787637
3650;6856,687899544571;7932,658159065292;0,0;1156,6414527891611;0,0;2169,6490389787637
3651;6706,133506202687;7932,035231196625;0,0;1154,4566564079992;127,47989719937232;2169,6490389787637
3652;6591,333667505102;7931,161360305191;0,0;1153,128882613299;627,4798971993723;2169,6490389787637
3653;6541,735711578617;7931,132941074319;0,0;1152,807476090859;1127,4798971993723;2169,6490389787637
3654;6513,282228233505;7930,346010989961;615,0126993231364;1150,4028879506213;1627,4798971993723;2169,6490389787637
3655;6572,391680673437;7930,069049954028;2017,0536070281964;1147,9656514067892;2127,4798971993723;2169,6490389787637
3656;6635,963424081067;7929,694989762651;4512,82532618498;1146,64273439367;2627,4798971993723;2169,6490389787637
3657;6927,390071472311;7929,566687759433;6076,345495265749;1146,5462683859419;2627,4798971993723;2169,6490389787637
3658;7184,030138187871;7929,5433375471175;7333,013330870532;1145,5929888843848;2627,4798971993723;2169,6490389787637
3659;7400,8820184534015;7929,515990329403;8271,239031126574;1145,3888769920156;2627,4798971993723;2169,6490389787637
3660;7498,614229007569;7929,448532944614;8301,986685731541;1143,329732418099;2627,4798971993723;2169,6490389787637
3661;7472,6599285687425;7929,18954275922;7682,119522298912;1142,4717755849479;2627,4798971993723;2169,6490389787637
3662;7529,818803984797;7927,277704014096;6541,289759900059;1142,0350057340588;2627,4798971993723;2169,6490389787637
3663;7564,318768501084;7926,646874891099;4962,213444239942;1141,7795684249834;2627,4798971993723;2169,6490389787637
3664;7579,1870103683605;7926,641631986496;2901,417887403372;1140,6191977654248;2627,4798971993723;2169,6490389787637
3665;7588,899648727879;7926,600059298165;1126,848831303942;1138,2533848892926;2627,4798971993723;2169,6490389787637
3666;7563,682373234796;7926,024283876903;0,0;1136,4695177809322;2169,6490389787637;2169,6490389787637
3667;7578,025745794929;7925,926188901372;0,0;1136,292263500838;2124,7468170185275;2169,6490389787637
3668;7741,576940165272;7924,938881254206;0,0;1135,8228172974807;1624,7468170185273;2169,6490389787637
3669;7835,325810692523;7924,087986589568;0,0;1134,980808186767;1124,7468170185273;2169,6490389787637
3670;7824,554179632259;7923,827792469513;0,0;1133,5997488052908;624,7468170185273;2169,6490389787637
3671;7532,482520200184;7923,812993455879;0,0;1132,9319399297453;124,74681701852728;2169,6490389787637
